   1.4139894e-02   2.7022024e-01
   7.0641105e-05   2.7022027e-01
  -1.0585571e-03   2.7022072e-01
   4.2858610e-03   2.7021495e-01
  -2.9622011e-02   2.6036971e-01
  -8.2437085e-03   2.6034060e-01
  -8.5625426e-03   2.6033470e-01
  -1.3203702e-03   2.6033619e-01
  -6.9441806e-03   2.6032795e-01
   1.2139113e-02   2.6031764e-01
  -1.3706383e-02   2.6028678e-01
   3.8346639e-03   2.6029594e-01
   5.7633224e-02   2.4172769e-01
   2.8312336e-02   2.4155723e-01
  -5.4040350e-03   2.4155362e-01
   9.1287764e-03   2.4154677e-01
  -1.4267949e-02   2.4152527e-01
  -7.6220606e-03   2.4150941e-01
  -1.2734835e-03   2.4150920e-01
   2.3444812e-02   2.4144702e-01
   1.0848611e-02   2.4143395e-01
  -5.5047629e-03   2.4143175e-01
   3.7757993e-02   2.4126166e-01
   3.2981399e-02   2.4107191e-01
  -9.5904795e-02   2.1119250e-01
  -1.9629625e-02   2.1111557e-01
   4.2383554e-03   2.1111373e-01
  -1.4739757e-02   2.1109459e-01
  -2.0330144e-02   2.1106482e-01
   2.0120724e-03   2.1106433e-01
  -3.8155377e-04   2.1106445e-01
   7.4369403e-03   2.1105657e-01
  -3.4921124e-03   2.1105796e-01
  -8.1557807e-03   2.1105219e-01
  -1.7718445e-02   2.1102201e-01
  -3.3800978e-04   2.1102196e-01
  -3.2916751e-04   2.1102191e-01
   2.6285779e-03   2.1102207e-01
  -3.5183618e-02   2.1091042e-01
  -3.1310667e-02   2.1080417e-01
   1.2151033e-01   1.7517385e-01
   7.8064013e-03   1.7515868e-01
  -6.7839163e-03   1.7516212e-01
   6.2189971e-03   1.7515898e-01
  -3.7799736e-02   1.7504649e-01
  -1.4684681e-03   1.7504618e-01
   2.5780720e-04   1.7504611e-01
  -5.5353495e-03   1.7504105e-01
   8.3685700e-04   1.7504099e-01
   8.2683358e-04   1.7504070e-01
  -4.5210013e-04   1.7504014e-01
  -8.3427476e-03   1.7502596e-01
   9.5386145e-04   1.7502559e-01
   1.2598605e-02   1.7501354e-01
  -1.1746757e-02   1.7500453e-01
   1.9119169e-02   1.7498132e-01
   2.0733938e-02   1.7495029e-01
   1.3463010e-02   1.7493026e-01
   2.4677392e-03   1.7493172e-01
  -2.4615091e-03   1.7492787e-01
  -1.1943214e-01   1.4311744e-01
  -4.3645791e-03   1.4310973e-01
  -1.2997692e-02   1.4306665e-01
   1.0235780e-02   1.4305372e-01
   1.2165749e-02   1.4303271e-01
   7.2866957e-03   1.4302780e-01
   3.0749475e-02   1.4296142e-01
   1.4468005e-02   1.4294387e-01
