   2.1613869e-02   3.1503196e-01
   7.5575493e-03   3.1502155e-01
  -2.7916603e-02   3.1481681e-01
  -6.1153008e-03   3.1481744e-01
  -4.9932065e-02   2.9742288e-01
   2.5039651e-02   2.9733557e-01
   2.2501726e-02   2.9728617e-01
   2.2092607e-03   2.9728359e-01
  -1.9671155e-03   2.9728498e-01
  -3.6592471e-03   2.9728364e-01
   7.6774613e-03   2.9727611e-01
  -3.3661670e-02   2.9720039e-01
   8.9171108e-02   2.6778893e-01
   5.8509048e-03   2.6777859e-01
  -3.8904158e-02   2.6762861e-01
  -1.0075053e-02   2.6761762e-01
   5.3480362e-03   2.6760881e-01
  -5.9652203e-03   2.6760052e-01
  -1.6413973e-03   2.6759848e-01
  -3.1059070e-03   2.6759809e-01
  -1.4724285e-02   2.6757916e-01
   1.4749289e-03   2.6757931e-01
  -1.0703353e-02   2.6756051e-01
  -1.5920048e-02   2.6750361e-01
  -1.1475932e-01   2.3191830e-01
  -2.4736180e-02   2.3185983e-01
   1.5012487e-02   2.3185568e-01
  -6.2776434e-03   2.3185718e-01
  -4.3631191e-02   2.3173409e-01
   2.5389184e-02   2.3168894e-01
  -3.3029852e-02   2.3156838e-01
   8.4435357e-03   2.3156694e-01
   1.2564968e-02   2.3154366e-01
  -2.0524419e-03   2.3154286e-01
   1.0209904e-02   2.3153272e-01
   7.8158235e-03   2.3152762e-01
   5.6471688e-04   2.3152750e-01
   1.0651141e-02   2.3150998e-01
   2.0668709e-02   2.3145149e-01
   3.6503110e-02   2.3129542e-01
   1.3827750e-01   1.9138379e-01
  -1.5106109e-02   1.9135492e-01
   3.1237282e-02   1.9117185e-01
  -5.5011785e-02   1.9087978e-01
   1.3046429e-01   1.8953632e-01
   1.1534877e-02   1.8952763e-01
  -1.8760755e-03   1.8952786e-01
   9.9377071e-03   1.8951788e-01
   1.0620551e-02   1.8951721e-01
   1.0286121e-03   1.8951558e-01
   2.1581600e-03   1.8951437e-01
   7.0049375e-03   1.8951002e-01
  -3.4290447e-03   1.8950976e-01
  -1.0906332e-02   1.8949713e-01
  -1.3875309e-02   1.8948490e-01
   3.0836717e-03   1.8948456e-01
  -2.2605448e-02   1.8944605e-01
  -4.5722568e-02   1.8923945e-01
  -2.8964125e-02   1.8914641e-01
  -4.8201644e-03   1.8914993e-01
  -1.4417105e-01   1.5140306e-01
   1.3465510e-02   1.5141113e-01
  -3.7172552e-02   1.5113231e-01
   4.7436962e-02   1.5088059e-01
  -1.3449420e-01   1.4895278e-01
   2.7864698e-02   1.4889370e-01
   2.3575687e-02   1.4885684e-01
  -5.9874948e-03   1.4885310e-01
   2.2403218e-02   1.4879837e-01
  -1.3141885e-02   1.4877694e-01
   1.0766321e-02   1.4875175e-01
  -1.3211951e-02   1.4872261e-01
   3.0982583e-03   1.4872258e-01
   4.7534312e-03   1.4872101e-01
  -2.7627715e-03   1.4872006e-01
   1.5150204e-02   1.4869716e-01
   3.8142904e-04   1.4869704e-01
  -1.3310653e-04   1.4869703e-01
   3.3583177e-02   1.4862915e-01
   8.9896887e-03   1.4862297e-01
   1.9736495e-02   1.4858187e-01
   4.1070412e-02   1.4840675e-01
   1.2874649e-02   1.4839104e-01
   3.2330804e-03   1.4839709e-01
   1.1619026e-01   1.2248744e-01
   6.6047845e-03   1.2245698e-01
   4.4748497e-02   1.2207842e-01
   3.5881222e-03   1.2207759e-01
   7.5028858e-02   1.2140567e-01
  -2.4679362e-02   1.2134438e-01
   1.1564621e-02   1.2133424e-01
  -5.4468676e-03   1.2133237e-01
  -1.1271019e-02   1.2131773e-01
  -1.0781708e-03   1.2131765e-01
   5.0248021e-03   1.2131219e-01
  -2.6281427e-03   1.2131125e-01
  -1.3476203e-02   1.2127801e-01
   7.3134009e-03   1.2128419e-01
   4.3089239e-03   1.2127857e-01
   1.9243077e-03   1.2127790e-01
   3.9380799e-03   1.2127459e-01
  -8.8445468e-03   1.2126356e-01
  -1.6153483e-04   1.2126361e-01
   4.3518338e-03   1.2126165e-01
   1.8886714e-02   1.2123820e-01
  -4.7682308e-05   1.2123820e-01
  -1.5621890e-02   1.2121068e-01
  -1.2686993e-02   1.2119292e-01
  -1.0334423e-02   1.2118175e-01
  -6.6821444e-03   1.2117513e-01
  -1.5072680e-04   1.2117523e-01
   1.7412011e-02   1.2109625e-01
  -9.2165477e-02   1.0482287e-01
  -1.1130277e-02   1.0475603e-01
  -2.4202218e-02   1.0462174e-01
   4.8261729e-03   1.0461489e-01
  -7.6297271e-02   1.0378151e-01
   1.4628231e-03   1.0378159e-01
  -1.4649278e-02   1.0376218e-01
  -6.5915721e-03   1.0375901e-01
   5.7416857e-03   1.0375669e-01
  -2.8067998e-03   1.0375676e-01
  -1.0150140e-03   1.0375636e-01
  -7.5484686e-03   1.0375216e-01
  -1.0991944e-03   1.0375209e-01
  -5.4598619e-03   1.0374932e-01
   3.4817395e-03   1.0374733e-01
   2.5512319e-03   1.0373988e-01
  -2.1309487e-04   1.0373981e-01
  -1.0770711e-03   1.0373929e-01
  -3.1692851e-03   1.0373860e-01
   6.2477781e-03   1.0373675e-01
  -4.2159044e-03   1.0373633e-01
  -6.3586647e-03   1.0373149e-01
  -9.9389653e-03   1.0372074e-01
  -8.7420787e-03   1.0371533e-01
  -1.4486063e-02   1.0370223e-01
  -2.2195943e-03   1.0370187e-01
   1.1490927e-03   1.0370228e-01
   1.2849759e-02   1.0369045e-01
   1.0785976e-02   1.0367703e-01
   4.5324849e-03   1.0367565e-01
  -6.3569377e-03   1.0366706e-01
  -7.1373224e-03   1.0364859e-01
   6.0427035e-02   9.5875252e-02
   1.0047483e-03   9.5868811e-02
   1.4904838e-02   9.5810348e-02
  -8.9476676e-03   9.5797346e-02
   4.6499427e-02   9.5497759e-02
   1.1589625e-03   9.5497613e-02
   6.3012216e-04   9.5497637e-02
   1.1449430e-03   9.5497503e-02
  -3.9435675e-03   9.5496240e-02
  -1.2966667e-02   9.5485905e-02
  -7.6423383e-03   9.5481109e-02
  -4.4296434e-03   9.5479545e-02
  -4.0255958e-04   9.5479415e-02
  -2.8927059e-03   9.5477897e-02
   9.7465930e-03   9.5463992e-02
  -4.2667080e-03   9.5461192e-02
   8.7890335e-04   9.5461720e-02
  -1.0172901e-02   9.5428983e-02
   3.8596645e-03   9.5426055e-02
  -1.0437901e-03   9.5426312e-02
   1.1450065e-03   9.5425827e-02
   2.7447481e-03   9.5425349e-02
   5.4587296e-03   9.5419427e-02
   4.6492418e-03   9.5416693e-02
  -3.6061831e-03   9.5415150e-02
   7.7889351e-03   9.5409004e-02
  -3.4761041e-03   9.5408199e-02
  -3.6653176e-04   9.5408190e-02
   9.4746722e-03   9.5398819e-02
   2.6946543e-03   9.5398250e-02
  -5.5542013e-03   9.5395025e-02
   7.1711022e-04   9.5395110e-02
   1.5418298e-03   9.5395090e-02
   3.6804075e-03   9.5395793e-02
   5.8404642e-03   9.5389011e-02
   9.8387765e-03   9.5368246e-02
  -3.5422431e-02   9.2044022e-02
  -2.2423109e-02   9.1873700e-02
  -8.3172038e-03   9.1845558e-02
   9.6475740e-03   9.1829495e-02
  -3.7924054e-02   9.1603834e-02
  -3.6940512e-03   9.1602040e-02
   5.1925518e-03   9.1598389e-02
   1.8930149e-02   9.1568953e-02
   8.6025771e-03   9.1562450e-02
  -1.3774431e-02   9.1551158e-02
   8.5222307e-06   9.1551159e-02
   3.5313275e-03   9.1549016e-02
  -2.4031739e-03   9.1548838e-02
   1.8792093e-02   9.1516496e-02
  -2.9925308e-03   9.1515318e-02
   1.0609685e-02   9.1502045e-02
   4.0994614e-03   9.1501656e-02
  -8.7153376e-04   9.1501996e-02
   4.1021697e-03   9.1500262e-02
   6.4488244e-03   9.1493548e-02
   2.2104900e-03   9.1493727e-02
  -4.6946076e-03   9.1491210e-02
   4.7768141e-03   9.1490828e-02
  -8.0783063e-03   9.1485642e-02
  -2.6000349e-03   9.1486052e-02
  -4.2878839e-03   9.1483790e-02
  -9.0538190e-03   9.1477495e-02
   5.7737117e-04   9.1477455e-02
   2.5058049e-04   9.1477415e-02
  -1.4421508e-02   9.1465430e-02
   3.0251430e-03   9.1464947e-02
   1.4801812e-03   9.1464845e-02
  -1.6649497e-03   9.1464973e-02
   2.5062961e-03   9.1464780e-02
  -1.6287975e-02   9.1438048e-02
  -8.5362852e-03   9.1429257e-02
   3.7261958e-03   9.1428465e-02
   3.2142357e-03   9.1427809e-02
  -6.6557444e-03   9.1425786e-02
  -5.1714039e-03   9.1423717e-02
